Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,BW,Sodium.mmol.L,Potassium.mmol.L,BUN.mg.dl,Magnesium.mg.dl
DO.0167,F,G9,LGDO-F-34,2/24/2012,3/18/2013,388,Bld-6 55wks,44.51,NA,NA,NA,NA
DO.0167,F,G9,LGDO-F-34,2/24/2012,9/16/2013,570,Bld-6 81wks,45.31,156.4,6.67,21,2.2
DO.0168,F,G9,LGDO-F-34,2/18/2012,9/18/2012,213,Bld-6 29wks,29.32,149.7,6.79,22,1.8
DO.0168,F,G9,LGDO-F-34,2/18/2012,3/18/2013,394,Bld-6 55wks,33.12,NA,NA,NA,NA
DO.0168,F,G9,LGDO-F-34,2/18/2012,9/16/2013,576,Bld-6 81wks,38.7,152.3,6.49,22,1.8
DO.0169,F,G9,LGDO-F-34,2/22/2012,9/18/2012,209,Bld-6 29wks,34.98,149.6,7.08,24,1.8
DO.0170,F,G9,LGDO-F-34,2/21/2012,9/18/2012,210,Bld-6 29wks,31.81,147.1,6.18,25,2.3
DO.0170,F,G9,LGDO-F-34,2/21/2012,3/18/2013,391,Bld-6 55wks,35.47,NA,NA,NA,NA
DO.0170,F,G9,LGDO-F-34,2/21/2012,9/16/2013,573,Bld-6 81wks,40.45,151.5,6.48,21,2
DO.0171,F,G9,LGDO-F-35,2/18/2012,9/18/2012,213,Bld-6 29wks,22.62,150.7,6.14,18,2
DO.0171,F,G9,LGDO-F-35,2/18/2012,3/18/2013,394,Bld-6 55wks,23.73,NA,NA,NA,NA
DO.0171,F,G9,LGDO-F-35,2/18/2012,9/16/2013,576,Bld-6 81wks,26.19,152.7,6.67,19,1.7
DO.0172,F,G9,LGDO-F-35,2/20/2012,9/18/2012,211,Bld-6 29wks,25.98,151.1,7.69,21,2.4
DO.0172,F,G9,LGDO-F-35,2/20/2012,3/18/2013,392,Bld-6 55wks,29.85,NA,NA,NA,NA
DO.0172,F,G9,LGDO-F-35,2/20/2012,9/16/2013,574,Bld-6 81wks,32.31,151.4,6.76,16,2.1
DO.0173,F,G9,LGDO-F-35,2/19/2012,9/18/2012,212,Bld-6 29wks,28.22,148.8,6.22,21,2.4
DO.0173,F,G9,LGDO-F-35,2/19/2012,3/18/2013,393,Bld-6 55wks,38.92,NA,NA,NA,NA
DO.0173,F,G9,LGDO-F-35,2/19/2012,9/16/2013,575,Bld-6 81wks,41.45,151,6.41,17,2
DO.0174,F,G9,LGDO-F-35,2/19/2012,9/18/2012,212,Bld-6 29wks,39.95,148.9,6.81,16,2.1
DO.0174,F,G9,LGDO-F-35,2/19/2012,3/18/2013,393,Bld-6 55wks,45.26,NA,NA,NA,NA
DO.0174,F,G9,LGDO-F-35,2/19/2012,9/16/2013,575,Bld-6 81wks,42.78,153,6.19,19,2
DO.0175,F,G9,LGDO-F-35,2/20/2012,9/18/2012,211,Bld-6 29wks,20.41,151.4,6.9,19,1.9
DO.0175,F,G9,LGDO-F-35,2/20/2012,3/18/2013,392,Bld-6 55wks,26.19,NA,NA,NA,NA
DO.0175,F,G9,LGDO-F-35,2/20/2012,9/16/2013,574,Bld-6 81wks,26.23,151.1,6.56,23,1.8
DO.0176,F,G9,LGDO-F-36,2/23/2012,9/18/2012,208,Bld-6 29wks,33.24,150.9,5.95,23,1.9
DO.0176,F,G9,LGDO-F-36,2/23/2012,3/18/2013,389,Bld-6 55wks,35.16,NA,NA,NA,NA
DO.0176,F,G9,LGDO-F-36,2/23/2012,9/16/2013,571,Bld-6 81wks,25.73,152.4,5.87,19,1.7
DO.0177,F,G9,LGDO-F-36,2/21/2012,9/18/2012,210,Bld-6 29wks,30.05,149,6.23,20,2.2
DO.0177,F,G9,LGDO-F-36,2/21/2012,3/18/2013,391,Bld-6 55wks,35.71,NA,NA,NA,NA
DO.0177,F,G9,LGDO-F-36,2/21/2012,9/16/2013,573,Bld-6 81wks,29.38,161.6,6.24,30,3.1
DO.0178,F,G9,LGDO-F-36,2/24/2012,9/18/2012,207,Bld-6 29wks,27.33,151.2,6.92,19,2.1
DO.0178,F,G9,LGDO-F-36,2/24/2012,3/18/2013,388,Bld-6 55wks,29.68,NA,NA,NA,NA
DO.0178,F,G9,LGDO-F-36,2/24/2012,9/16/2013,570,Bld-6 81wks,31.72,150.7,6.16,25,1.7
DO.0179,F,G9,LGDO-F-36,2/23/2012,9/18/2012,208,Bld-6 29wks,32.45,152,6.05,20,2.1
DO.0180,F,G9,LGDO-F-36,2/22/2012,9/18/2012,209,Bld-6 29wks,22.77,152.3,6.74,24,1.7
DO.0180,F,G9,LGDO-F-36,2/22/2012,3/18/2013,390,Bld-6 55wks,25.61,NA,NA,NA,NA
DO.0180,F,G9,LGDO-F-36,2/22/2012,9/16/2013,572,Bld-6 81wks,25.29,151.5,6.9,23,1.3
DO.0181,F,G10,LGDO-F-37,5/16/2012,11/26/2012,194,Bld-6 29wks,31.21,148.2,6.39,24,2.1
DO.0181,F,G10,LGDO-F-37,5/16/2012,11/26/2013,559,Bld-6 81wks,34.27,151.6,6.69,21,2
DO.0181,F,G10,LGDO-F-37,5/16/2012,7/8/2013,418,Bld-6 55wks,37.1,148.7,6.69,21,2.1
DO.0182,F,G10,LGDO-F-37,5/15/2012,11/26/2012,195,Bld-6 29wks,35.77,152.2,6.54,27,2.1
DO.0182,F,G10,LGDO-F-37,5/15/2012,11/26/2013,560,Bld-6 81wks,41.3,151.5,6.01,20,2
DO.0182,F,G10,LGDO-F-37,5/15/2012,7/8/2013,419,Bld-6 55wks,44.86,148.7,6.77,19,2
DO.0183,F,G10,LGDO-F-37,5/12/2012,11/26/2012,198,Bld-6 29wks,32.98,151.1,6.25,24,1.8
DO.0183,F,G10,LGDO-F-37,5/12/2012,11/26/2013,563,Bld-6 81wks,15.92,155.7,5.18,22,1.9
DO.0183,F,G10,LGDO-F-37,5/12/2012,7/8/2013,422,Bld-6 55wks,29.67,148.1,5.62,7,1.6
DO.0184,F,G10,LGDO-F-37,5/15/2012,11/26/2012,195,Bld-6 29wks,36.19,150.3,6.68,23,1.8
DO.0184,F,G10,LGDO-F-37,5/15/2012,11/26/2013,560,Bld-6 81wks,35.67,151.6,6.78,18,1.8
DO.0184,F,G10,LGDO-F-37,5/15/2012,7/8/2013,419,Bld-6 55wks,42.04,147.1,7.09,17,2
DO.0185,F,G10,LGDO-F-37,5/17/2012,11/26/2012,193,Bld-6 29wks,32.87,149.4,6.24,21,1.9
DO.0185,F,G10,LGDO-F-37,5/17/2012,11/26/2013,558,Bld-6 81wks,34.21,151,5.59,22,1.8
DO.0185,F,G10,LGDO-F-37,5/17/2012,7/8/2013,417,Bld-6 55wks,37.81,148.4,6.77,21,1.9
DO.0186,F,G10,LGDO-F-38,5/15/2012,11/26/2012,195,Bld-6 29wks,22.13,148.8,6.37,24,2.1
DO.0186,F,G10,LGDO-F-38,5/15/2012,11/26/2013,560,Bld-6 81wks,28.64,153.4,6.27,22,1.9
DO.0186,F,G10,LGDO-F-38,5/15/2012,7/8/2013,419,Bld-6 55wks,26.83,148.1,6.26,25,2
DO.0187,F,G10,LGDO-F-38,5/14/2012,11/26/2012,196,Bld-6 29wks,40.96,152.2,6.74,29,2.1
DO.0187,F,G10,LGDO-F-38,5/14/2012,11/26/2013,561,Bld-6 81wks,58.58,149.5,6.42,17,1.8
DO.0187,F,G10,LGDO-F-38,5/14/2012,7/8/2013,420,Bld-6 55wks,55.79,147.3,7.05,16,1.8
DO.0188,F,G10,LGDO-F-38,5/14/2012,11/26/2012,196,Bld-6 29wks,39.74,150.8,6.67,24,2.2
DO.0188,F,G10,LGDO-F-38,5/14/2012,11/26/2013,561,Bld-6 81wks,49.12,150.7,6.78,16,2
DO.0188,F,G10,LGDO-F-38,5/14/2012,7/8/2013,420,Bld-6 55wks,49.71,152.6,7.79,22,2.1
DO.0189,F,G10,LGDO-F-38,5/16/2012,11/26/2012,194,Bld-6 29wks,37.71,153.3,6.42,23,2.1
DO.0189,F,G10,LGDO-F-38,5/16/2012,11/26/2013,559,Bld-6 81wks,53.41,154.8,6.18,16,2
DO.0189,F,G10,LGDO-F-38,5/16/2012,7/8/2013,418,Bld-6 55wks,48.56,149.8,6.87,19,2
DO.0190,F,G10,LGDO-F-38,5/15/2012,11/26/2012,195,Bld-6 29wks,40.95,154.5,6.35,27,1.8
DO.0190,F,G10,LGDO-F-38,5/15/2012,11/26/2013,560,Bld-6 81wks,42.72,148.3,5.86,17,1.8
DO.0190,F,G10,LGDO-F-38,5/15/2012,7/8/2013,419,Bld-6 55wks,46.4,147.7,6.8,18,1.8
DO.0191,F,G10,LGDO-F-39,5/15/2012,11/26/2012,195,Bld-6 29wks,22.76,151.4,6.22,20,2.2
DO.0191,F,G10,LGDO-F-39,5/15/2012,11/26/2013,560,Bld-6 81wks,25.6,151.3,6.06,25,1.9
DO.0191,F,G10,LGDO-F-39,5/15/2012,7/8/2013,419,Bld-6 55wks,24.03,146,6.28,24,2.1
DO.0192,F,G10,LGDO-F-39,5/15/2012,11/26/2012,195,Bld-6 29wks,27.68,151.7,6.48,25,2.2
DO.0192,F,G10,LGDO-F-39,5/15/2012,11/26/2013,560,Bld-6 81wks,34.02,150.4,7.06,24,2.2
DO.0192,F,G10,LGDO-F-39,5/15/2012,7/8/2013,419,Bld-6 55wks,33.15,147.6,7.01,27,2.2
DO.0193,F,G10,LGDO-F-39,5/13/2012,11/26/2012,197,Bld-6 29wks,24.45,150.8,6.33,25,2.1
DO.0193,F,G10,LGDO-F-39,5/13/2012,11/26/2013,562,Bld-6 81wks,29,151.8,6.21,22,1.9
DO.0193,F,G10,LGDO-F-39,5/13/2012,7/8/2013,421,Bld-6 55wks,28.22,150.6,6.91,29,2
DO.0194,F,G10,LGDO-F-39,5/15/2012,11/26/2012,195,Bld-6 29wks,32.71,155.7,7.79,29,2.3
DO.0194,F,G10,LGDO-F-39,5/15/2012,11/26/2013,560,Bld-6 81wks,39.06,151.6,6.56,22,2
DO.0194,F,G10,LGDO-F-39,5/15/2012,7/8/2013,419,Bld-6 55wks,38.25,147.4,7.1,24,2
DO.0195,F,G10,LGDO-F-39,5/13/2012,11/26/2012,197,Bld-6 29wks,26.53,156.9,6.81,20,2
DO.0195,F,G10,LGDO-F-39,5/13/2012,11/26/2013,562,Bld-6 81wks,28.53,154.1,6.28,19,1.9
DO.0195,F,G10,LGDO-F-39,5/13/2012,7/8/2013,421,Bld-6 55wks,27.99,150.7,6.58,21,2.1
DO.0196,F,G10,LGDO-F-40,5/12/2012,11/26/2012,198,Bld-6 29wks,29.11,152.3,6.05,23,2
DO.0197,F,G10,LGDO-F-40,5/12/2012,11/26/2012,198,Bld-6 29wks,25.9,152.7,6.08,21,1.8
DO.0197,F,G10,LGDO-F-40,5/12/2012,11/26/2013,563,Bld-6 81wks,30.39,150.8,6.35,22,1.8
DO.0197,F,G10,LGDO-F-40,5/12/2012,7/8/2013,422,Bld-6 55wks,28.79,146.7,6.44,20,1.8
DO.0198,F,G10,LGDO-F-40,5/16/2012,11/26/2012,194,Bld-6 29wks,31.5,151.4,6.18,24,1.8
DO.0198,F,G10,LGDO-F-40,5/16/2012,11/26/2013,559,Bld-6 81wks,30.97,151.4,6.09,24,1.5
DO.0198,F,G10,LGDO-F-40,5/16/2012,7/8/2013,418,Bld-6 55wks,33.83,150.2,6.41,26,1.9
DO.0199,F,G10,LGDO-F-40,5/14/2012,11/26/2012,196,Bld-6 29wks,50.55,153.4,7.01,22,2
DO.0199,F,G10,LGDO-F-40,5/14/2012,11/26/2013,561,Bld-6 81wks,50.53,148,6.04,27,2.1
DO.0199,F,G10,LGDO-F-40,5/14/2012,7/8/2013,420,Bld-6 55wks,58.73,148.5,7.07,17,2
DO.0200,F,G10,LGDO-F-40,5/15/2012,11/26/2012,195,Bld-6 29wks,33.38,153.5,6.43,27,2
DO.0200,F,G10,LGDO-F-40,5/15/2012,11/26/2013,560,Bld-6 81wks,38.45,153.5,6.14,26,1.7
DO.0200,F,G10,LGDO-F-40,5/15/2012,7/8/2013,419,Bld-6 55wks,40.06,150,5.96,24,1.9
DO.0201,F,G10,LGDO-F-41,5/15/2012,12/3/2012,202,Bld-6 29wks,25.37,NA,NA,23,NA
DO.0201,F,G10,LGDO-F-41,5/15/2012,7/8/2013,419,Bld-6 55wks,34.2,148.9,6.01,27,1.8
DO.0201,F,G10,LGDO-F-41,5/15/2012,12/3/2013,567,Bld-6 81wks,33.78,151.2,5.7,20,1.5
DO.0202,F,G10,LGDO-F-41,5/15/2012,12/3/2012,202,Bld-6 29wks,23.17,156,6.85,25,2
DO.0202,F,G10,LGDO-F-41,5/15/2012,7/8/2013,419,Bld-6 55wks,28.72,146.9,6.98,21,1.9
DO.0202,F,G10,LGDO-F-41,5/15/2012,12/3/2013,567,Bld-6 81wks,28.35,148.3,6.2,25,1.8
DO.0203,F,G10,LGDO-F-41,5/18/2012,12/3/2012,199,Bld-6 29wks,29.14,160.8,6.96,22,2.3
DO.0203,F,G10,LGDO-F-41,5/18/2012,7/8/2013,416,Bld-6 55wks,37.74,151.3,6.84,19,2.2
DO.0203,F,G10,LGDO-F-41,5/18/2012,12/3/2013,564,Bld-6 81wks,30.76,151,7.41,17,2.1
DO.0204,F,G10,LGDO-F-41,5/15/2012,12/3/2012,202,Bld-6 29wks,24.22,161.9,7.32,27,2.2
DO.0204,F,G10,LGDO-F-41,5/15/2012,7/8/2013,419,Bld-6 55wks,30.72,148.2,6.81,18,2.1
DO.0204,F,G10,LGDO-F-41,5/15/2012,12/3/2013,567,Bld-6 81wks,30.64,149.3,6.18,20,2.1
DO.0205,F,G10,LGDO-F-41,5/15/2012,12/3/2012,202,Bld-6 29wks,23.72,161.4,6.57,26,2.3
DO.0205,F,G10,LGDO-F-41,5/15/2012,7/8/2013,419,Bld-6 55wks,31.11,147.9,6.77,18,2.1
DO.0205,F,G10,LGDO-F-41,5/15/2012,12/3/2013,567,Bld-6 81wks,30.49,147,6.39,19,2.1
DO.0206,F,G10,LGDO-F-42,5/16/2012,12/3/2012,201,Bld-6 29wks,28.81,159,6.96,22,2
DO.0206,F,G10,LGDO-F-42,5/16/2012,7/8/2013,418,Bld-6 55wks,32.46,149.6,6.45,22,1.9
DO.0206,F,G10,LGDO-F-42,5/16/2012,12/3/2013,566,Bld-6 81wks,38.6,150.7,6.43,19,1.8
DO.0207,F,G10,LGDO-F-42,5/15/2012,12/3/2012,202,Bld-6 29wks,24.56,162.2,7.65,24,2.3
DO.0207,F,G10,LGDO-F-42,5/15/2012,7/8/2013,419,Bld-6 55wks,27.18,149.2,6.53,21,2
DO.0207,F,G10,LGDO-F-42,5/15/2012,12/3/2013,567,Bld-6 81wks,29.37,148.4,6.22,18,1.9
DO.0208,F,G10,LGDO-F-42,5/13/2012,12/3/2012,204,Bld-6 29wks,19.19,163.2,7.23,22,2
DO.0209,F,G10,LGDO-F-42,5/15/2012,12/3/2012,202,Bld-6 29wks,45.77,160.3,6.76,19,2
DO.0209,F,G10,LGDO-F-42,5/15/2012,7/8/2013,419,Bld-6 55wks,52.36,148.3,6.45,19,1.8
DO.0209,F,G10,LGDO-F-42,5/15/2012,12/3/2013,567,Bld-6 81wks,52.62,147.3,5.8,18,1.7
DO.0210,F,G10,LGDO-F-42,5/15/2012,12/3/2012,202,Bld-6 29wks,25.29,163.8,7.24,23,2.1
DO.0210,F,G10,LGDO-F-42,5/15/2012,7/8/2013,419,Bld-6 55wks,26.22,148.4,6.32,22,1.8
DO.0210,F,G10,LGDO-F-42,5/15/2012,12/3/2013,567,Bld-6 81wks,24.66,151.3,6.8,25,1.7
DO.0211,F,G10,LGDO-F-43,5/14/2012,12/3/2012,203,Bld-6 29wks,22.47,164.1,7.27,119,4.2
DO.0212,F,G10,LGDO-F-43,5/17/2012,12/3/2012,200,Bld-6 29wks,31.02,169.2,7.44,30,2.3
DO.0212,F,G10,LGDO-F-43,5/17/2012,12/3/2013,565,Bld-6 81wks,32.39,148.5,6.21,22,1.9
DO.0212,F,G10,LGDO-F-43,5/17/2012,7/10/2013,419,Bld-6 55wks,37.55,150.4,6.25,20,2
DO.0213,F,G10,LGDO-F-43,5/15/2012,12/3/2012,202,Bld-6 29wks,34.46,155.1,6.95,20,2.2
DO.0213,F,G10,LGDO-F-43,5/15/2012,7/10/2013,421,Bld-6 55wks,39.77,148.7,6.24,21,1.9
DO.0214,F,G10,LGDO-F-43,5/16/2012,12/3/2012,201,Bld-6 29wks,22.36,154.2,7.11,20,2.2
DO.0214,F,G10,LGDO-F-43,5/16/2012,12/3/2013,566,Bld-6 81wks,24.64,151,6.55,21,1.9
DO.0214,F,G10,LGDO-F-43,5/16/2012,7/10/2013,420,Bld-6 55wks,24.28,149.7,6.15,25,2.3
DO.0215,F,G10,LGDO-F-43,5/14/2012,12/3/2012,203,Bld-6 29wks,21.77,158.3,7.1,26,2.1
DO.0215,F,G10,LGDO-F-43,5/14/2012,12/3/2013,568,Bld-6 81wks,22.05,150.1,7.19,25,2
DO.0215,F,G10,LGDO-F-43,5/14/2012,7/10/2013,422,Bld-6 55wks,21.56,152.8,7.23,17,1.6
DO.0216,F,G10,LGDO-F-44,5/18/2012,12/3/2012,199,Bld-6 29wks,30.04,159.5,6.97,26,2.3
DO.0216,F,G10,LGDO-F-44,5/18/2012,12/3/2013,564,Bld-6 81wks,49.72,153.4,5.8,22,2
DO.0216,F,G10,LGDO-F-44,5/18/2012,7/10/2013,418,Bld-6 55wks,42.04,152,6.42,21,2
DO.0217,F,G10,LGDO-F-44,5/17/2012,12/3/2012,200,Bld-6 29wks,40.07,155,7.28,17,2.3
DO.0217,F,G10,LGDO-F-44,5/17/2012,12/3/2013,565,Bld-6 81wks,38.45,147.5,6.11,20,1.8
DO.0217,F,G10,LGDO-F-44,5/17/2012,7/10/2013,419,Bld-6 55wks,42.61,147.9,6.53,28,2.2
DO.0218,F,G10,LGDO-F-44,5/14/2012,12/3/2012,203,Bld-6 29wks,25.41,159.7,7.24,19,1.9
DO.0218,F,G10,LGDO-F-44,5/14/2012,12/3/2013,568,Bld-6 81wks,33.65,150.7,6.87,25,1.8
DO.0218,F,G10,LGDO-F-44,5/14/2012,7/10/2013,422,Bld-6 55wks,32.72,149.9,7.25,22,2
DO.0219,F,G10,LGDO-F-44,5/13/2012,12/3/2012,204,Bld-6 29wks,39.12,157.2,7.18,16,1.9
DO.0219,F,G10,LGDO-F-44,5/13/2012,12/3/2013,569,Bld-6 81wks,50.43,151.8,6.95,18,1.7
DO.0219,F,G10,LGDO-F-44,5/13/2012,7/10/2013,423,Bld-6 55wks,51.39,148.4,6.37,19,1.8
DO.0220,F,G10,LGDO-F-44,5/10/2012,12/3/2012,207,Bld-6 29wks,32.55,158.6,7.18,21,1.9
DO.0220,F,G10,LGDO-F-44,5/10/2012,12/3/2013,572,Bld-6 81wks,40.58,150.8,6.75,21,1.6
DO.0220,F,G10,LGDO-F-44,5/10/2012,7/10/2013,426,Bld-6 55wks,41.12,148,6.66,23,1.7
DO.0221,F,G10,LGDO-F-45,5/15/2012,12/10/2012,209,Bld-6 29wks,20.81,NA,NA,NA,NA
DO.0221,F,G10,LGDO-F-45,5/15/2012,12/11/2013,575,Bld-6 81wks,27.08,149.4,6.83,16,2
DO.0221,F,G10,LGDO-F-45,5/15/2012,7/10/2013,421,Bld-6 55wks,25.16,149.6,7.12,21,2.1
DO.0222,F,G10,LGDO-F-45,5/14/2012,12/10/2012,210,Bld-6 29wks,24.39,150.9,7.55,26,2.1
DO.0222,F,G10,LGDO-F-45,5/14/2012,12/11/2013,576,Bld-6 81wks,31.78,150.2,6.64,14,1.9
DO.0222,F,G10,LGDO-F-45,5/14/2012,7/10/2013,422,Bld-6 55wks,31.3,150.8,7.25,24,2.1
DO.0223,F,G10,LGDO-F-45,5/15/2012,12/10/2012,209,Bld-6 29wks,23.67,151.7,7.09,24,2
DO.0223,F,G10,LGDO-F-45,5/15/2012,12/11/2013,575,Bld-6 81wks,29.86,148.5,6.45,20,2.1
DO.0223,F,G10,LGDO-F-45,5/15/2012,7/10/2013,421,Bld-6 55wks,27.43,153.1,6.95,21,2
DO.0224,F,G10,LGDO-F-45,5/15/2012,12/10/2012,209,Bld-6 29wks,33.35,153,6.98,24,2.1
DO.0224,F,G10,LGDO-F-45,5/15/2012,12/11/2013,575,Bld-6 81wks,41.23,150.9,6.69,22,2
DO.0224,F,G10,LGDO-F-45,5/15/2012,7/10/2013,421,Bld-6 55wks,38.58,148.8,7.49,22,2.1
DO.0225,F,G10,LGDO-F-45,5/15/2012,12/10/2012,209,Bld-6 29wks,28.08,151.6,6.61,15,1.8
DO.0225,F,G10,LGDO-F-45,5/15/2012,12/11/2013,575,Bld-6 81wks,32.91,154.1,5.95,17,1.8
DO.0225,F,G10,LGDO-F-45,5/15/2012,7/10/2013,421,Bld-6 55wks,32.16,150.8,6.81,16,1.9
DO.0226,F,G10,LGDO-F-46,5/15/2012,12/10/2012,209,Bld-6 29wks,21.4,152.9,7.56,22,2.4
DO.0226,F,G10,LGDO-F-46,5/15/2012,12/11/2013,575,Bld-6 81wks,26.95,148.1,6.97,20,2
DO.0226,F,G10,LGDO-F-46,5/15/2012,7/10/2013,421,Bld-6 55wks,25.79,148.3,7.02,27,2
DO.0227,F,G10,LGDO-F-46,5/15/2012,12/10/2012,209,Bld-6 29wks,30.93,150.2,6.8,23,1.7
DO.0227,F,G10,LGDO-F-46,5/15/2012,12/11/2013,575,Bld-6 81wks,37.33,149.1,6.24,23,1.6
DO.0227,F,G10,LGDO-F-46,5/15/2012,7/10/2013,421,Bld-6 55wks,34.01,149.4,6.88,22,1.5
DO.0228,F,G10,LGDO-F-46,5/14/2012,12/10/2012,210,Bld-6 29wks,32.87,150.1,7.99,20,2.2
DO.0228,F,G10,LGDO-F-46,5/14/2012,12/11/2013,576,Bld-6 81wks,28.9,154.6,6.34,23,1.8
DO.0228,F,G10,LGDO-F-46,5/14/2012,7/10/2013,422,Bld-6 55wks,31.77,149.4,7.54,23,1.9
DO.0229,F,G10,LGDO-F-46,5/15/2012,12/10/2012,209,Bld-6 29wks,22.17,154.8,6.94,20,1.9
DO.0229,F,G10,LGDO-F-46,5/15/2012,12/11/2013,575,Bld-6 81wks,23.9,152,6.26,25,1.6
DO.0229,F,G10,LGDO-F-46,5/15/2012,7/10/2013,421,Bld-6 55wks,24.83,154.2,7.16,31,1.6
DO.0230,F,G10,LGDO-F-46,5/15/2012,12/10/2012,209,Bld-6 29wks,25.28,153.9,6.58,15,2
DO.0230,F,G10,LGDO-F-46,5/15/2012,12/11/2013,575,Bld-6 81wks,39.87,147.6,6.46,20,2
DO.0230,F,G10,LGDO-F-46,5/15/2012,7/10/2013,421,Bld-6 55wks,37.12,151.7,6.93,21,2.1
DO.0231,F,G10,LGDO-F-47,5/14/2012,12/10/2012,210,Bld-6 29wks,37.97,155.8,6.32,18,1.9
DO.0231,F,G10,LGDO-F-47,5/14/2012,12/11/2013,576,Bld-6 81wks,55.76,151.4,6.14,17,1.9
DO.0231,F,G10,LGDO-F-47,5/14/2012,7/10/2013,422,Bld-6 55wks,45.65,151.4,6.75,18,2
DO.0232,F,G10,LGDO-F-47,5/11/2012,12/10/2012,213,Bld-6 29wks,32.24,151.3,6.68,24,1.7
DO.0232,F,G10,LGDO-F-47,5/11/2012,12/11/2013,579,Bld-6 81wks,36.65,149.2,7.25,20,1.9
DO.0232,F,G10,LGDO-F-47,5/11/2012,7/10/2013,425,Bld-6 55wks,38.57,151.1,7.5,24,1.9
DO.0233,F,G10,LGDO-F-47,5/14/2012,12/10/2012,210,Bld-6 29wks,19.72,NA,NA,NA,NA
DO.0233,F,G10,LGDO-F-47,5/14/2012,12/11/2013,576,Bld-6 81wks,20.7,150.5,6.51,25,2.1
DO.0233,F,G10,LGDO-F-47,5/14/2012,7/10/2013,422,Bld-6 55wks,21.66,152.2,6.98,25,2
DO.0234,F,G10,LGDO-F-47,5/18/2012,12/10/2012,206,Bld-6 29wks,23.24,156.4,6.68,27,2
DO.0234,F,G10,LGDO-F-47,5/18/2012,12/11/2013,572,Bld-6 81wks,27.8,149.3,6.12,23,1.7
DO.0234,F,G10,LGDO-F-47,5/18/2012,7/10/2013,418,Bld-6 55wks,24.36,151.6,6.62,25,1.8
DO.0235,F,G10,LGDO-F-47,5/15/2012,12/10/2012,209,Bld-6 29wks,26.38,151.8,7.29,17,1.9
DO.0236,F,G10,LGDO-F-48,5/14/2012,12/10/2012,210,Bld-6 29wks,24.71,150.1,6.74,21,1.8
DO.0236,F,G10,LGDO-F-48,5/14/2012,7/10/2013,422,Bld-6 55wks,28.87,148.2,6.35,25,1.7
DO.0237,F,G10,LGDO-F-48,5/14/2012,12/10/2012,210,Bld-6 29wks,37.89,155.8,7.33,17,1.7
DO.0237,F,G10,LGDO-F-48,5/14/2012,12/11/2013,576,Bld-6 81wks,53.51,151.6,6.53,21,1.5
DO.0237,F,G10,LGDO-F-48,5/14/2012,7/10/2013,422,Bld-6 55wks,44.43,154,6.95,20,1.6
DO.0238,F,G10,LGDO-F-48,5/16/2012,12/10/2012,208,Bld-6 29wks,24.59,151.7,6.72,21,1.5
DO.0238,F,G10,LGDO-F-48,5/16/2012,12/11/2013,574,Bld-6 81wks,29.26,148.6,5.73,17,1.4
DO.0238,F,G10,LGDO-F-48,5/16/2012,7/10/2013,420,Bld-6 55wks,29.78,149.6,6.78,24,1.6
DO.0239,F,G10,LGDO-F-48,5/14/2012,12/10/2012,210,Bld-6 29wks,30.03,154,7.13,26,1.7
DO.0239,F,G10,LGDO-F-48,5/14/2012,12/11/2013,576,Bld-6 81wks,34.74,150.2,6.18,20,1.5
DO.0239,F,G10,LGDO-F-48,5/14/2012,7/10/2013,422,Bld-6 55wks,35.76,149.8,6.71,26,1.7
DO.0240,F,G10,LGDO-F-48,5/16/2012,12/10/2012,208,Bld-6 29wks,32.16,150.2,5.98,16,1.8
DO.0240,F,G10,LGDO-F-48,5/16/2012,12/11/2013,574,Bld-6 81wks,42.82,150.7,5.59,19,1.8
DO.0240,F,G10,LGDO-F-48,5/16/2012,7/10/2013,420,Bld-6 55wks,42.11,152.2,6.06,25,1.9
DO.0241,M,G7,LGDO-M-01,6/22/2011,7/10/2012,384,Bld-6 55wks,57.29,152,5.9,19,2.2
DO.0241,M,G7,LGDO-M-01,6/22/2011,1/9/2013,567,Bld-6 81wks,53.76,163.6,6.61,18,2.3
DO.0241,M,G7,LGDO-M-01,6/22/2011,1/10/2012,202,Bld-6 29wks,57.64,150.8,7.5,23,2.2
DO.0242,M,G7,LGDO-M-01,6/21/2011,7/10/2012,385,Bld-6 55wks,31.21,150.1,6.37,17,1.7
DO.0242,M,G7,LGDO-M-01,6/21/2011,1/9/2013,568,Bld-6 81wks,37.77,158.3,6.74,23,2.1
DO.0242,M,G7,LGDO-M-01,6/21/2011,1/10/2012,203,Bld-6 29wks,31.13,150.5,7.51,15,1.7
DO.0243,M,G7,LGDO-M-01,6/19/2011,7/10/2012,387,Bld-6 55wks,38.78,152.6,7.54,25,2.1
DO.0243,M,G7,LGDO-M-01,6/19/2011,1/9/2013,570,Bld-6 81wks,39.63,159.6,6.99,27,2.4
DO.0243,M,G7,LGDO-M-01,6/19/2011,1/10/2012,205,Bld-6 29wks,37.11,161.3,7.9,27,1.6
DO.0244,M,G7,LGDO-M-01,6/21/2011,7/10/2012,385,Bld-6 55wks,64.12,154.8,7.03,20,2.1
DO.0244,M,G7,LGDO-M-01,6/21/2011,1/9/2013,568,Bld-6 81wks,71.59,162.6,7.64,20,2.3
DO.0244,M,G7,LGDO-M-01,6/21/2011,1/10/2012,203,Bld-6 29wks,57.36,155.9,8.42,24,2.7
