Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Fecal.Boli,Pen.Density,Arena,Latency.to.Periphery.04.00.08.00,Latency.to.Periphery.08.00.12.00,Latency.to.Periphery.12.00.16.00,Latency.to.Periphery.16.00.20.00,Latency.to.Periphery.Start.04.00,Duration.Periphery.04.00.08.00,Duration.Periphery.08.00.12.00,Duration.Periphery.12.00.16.00,Duration.Periphery.16.00.20.00,Duration.Periphery.Start.04.00,Distance.04.00.08.00,Distance.08.00.12.00,Distance.12.00.16.00,Distance.16.00.20.00,Distance.Start.04.00,Duration.Corner.04.00.08.00,Duration.Corner.08.00.12.00,Duration.Corner.12.00.16.00,Duration.Corner.16.00.20.00,Duration.Corner.Start.04.00,Duration.Center.04.00.08.00,Duration.Center.08.00.12.00,Duration.Center.12.00.16.00,Duration.Center.16.00.20.00,Duration.Center.Start.04.00
DO.0903,M,G8,CSDO-M-13,10/23/2011,4/15/2013,540,20 min Open Field Test,7,5,Arena 6,242.842842,522.722722,736.469803,960,0.667334,42.442442,53.319982,71.578245,99.726391,27.427425,1335.958502,1261.31907,1413.61299,1099.555307,1450.507769,12.345679,29.696366,30.764098,71.5382,8.808807,61.981985,41.654992,50.583916,35.969301,103.303307
DO.0905,M,G8,CSDO-M-13A,10/23/2011,4/15/2013,540,20 min Open Field Test,6,5,Arena 1,242.242242,480,720,960,4.337671,106.426422,137.697696,101.394729,61.62162,109.042371,2193.001342,1654.776349,1486.929796,1279.41098,2508.112094,48.982314,65.999332,60.593923,57.190525,39.706381,38.211541,18.01802,17.484148,55.188522,39.733068
DO.0906,M,G8,CSDO-M-14,10/24/2011,11/5/2012,378,20 min Open Field Test,5,5,Arena 7,240,480,720,960,5.60549,150.512,119.015,101.798,117.522,166.795,1127.63,1298.66,1007.61,658.368,1425.77,73.135,76.1062,98.0009,65.8645,71.0028,8.67516,27.4936,13.7468,7.27379,8.40823
DO.0907,M,G8,CSDO-M-14,10/26/2011,10/22/2012,362,20 min Open Field Test,10,3,Arena 3,252.38,511.301,747.665,960,30.6967,85.2168,79.8115,76.2681,115.319,91.2226,859.59,946.42,668.915,1095.51,1534.62,15.2816,50.5829,9.27575,45.3778,40.2394,32.295,45.9433,124.961,24.8243,48.9813
DO.0908,M,G8,CSDO-M-14,10/23/2011,11/5/2012,379,20 min Open Field Test,8,4,Arena 5,263.858,482.739,726.578,960,2.40235,57.4563,78.4101,69.3947,82.4873,77.8095,2574.1,2170.67,2222.3,1881.02,2835.96,20.2865,16.4828,35.2345,31.2973,20.2198,92.6557,68.6705,64.8635,42.6669,88.3849
DO.0909,M,G8,CSDO-M-14,10/25/2011,11/5/2012,377,20 min Open Field Test,8,5,Arena 6,240,486.076,722.374,962.275,10.4769,90.1899,55.521,51.2502,92.2236,93.5233,1890.11,1930.85,1802.3,1711.04,2154.47,27.627,25.7586,27.4269,32.5652,26.2924,53.5825,81.1778,76.5066,48.454,39.6388
DO.0911,M,G8,CSDO-M-15,10/24/2011,10/22/2012,364,20 min Open Field Test,12,2,Arena 6,240.369,492.215,720.439,960,0.600588,99.0303,47.9803,107.766,71.8769,80.8792,1103.01,1036.93,874.038,461.42,1949.71,40.3729,69.9351,45.9116,20.42,44.1099,16.4795,88.7186,18.9234,0.533856,44.8439
DO.0913,M,G8,CSDO-M-15A,10/22/2011,10/22/2012,366,20 min Open Field Test,10,4,Arena 3,240,480,720.172,960.474,15.0814,103.066,120.254,103.702,107.172,121.15,3928.32,3567.41,3359.75,3197.86,2863.68,44.1766,62.3277,51.9175,55.9214,36.7026,37.1697,21.7546,36.5024,34.8341,34.7006
DO.0914,M,G8,CSDO-M-15A,10/22/2011,4/15/2013,541,20 min Open Field Test,3,5,Arena 6,240.573907,493.159826,721.454788,973.640306,16.016016,90.156822,61.261264,78.945613,89.75642,98.231561,1056.09418,1103.290475,966.4302892,732.0297985,1778.36733,21.127793,19.099095,13.533535,51.518185,28.788787,32.432433,37.370703,67.267269,5.872539,40.840844
DO.0915,M,G8,CSDO-M-15,10/22/2011,4/15/2013,541,20 min Open Field Test,5,1,Arena 7,246.046046,486.553219,720,960.093426,8.808808,109.976637,99.646313,101.955283,81.614943,127.327327,1522.234914,1319.753148,1083.798445,856.2626025,1528.519295,54.521192,60.393726,54.988321,108.842181,87.354027,46.566568,45.859191,35.435435,22.82282,24.75809
DO.0916,M,G8,CSDO-M-16,10/23/2011,10/22/2012,365,20 min Open Field Test,11,5,Arena 8,243.905,513.77,720,968.415,23.4229,66.9989,84.3777,108.545,59.1246,87.7526,1026.44,1036.07,999.256,457.321,1427.75,36.102,57.2561,66.9924,29.3019,38.7713,112.71,16.683,36.2355,7.54072,35.5014
DO.0917,M,G8,CSDO-M-16,10/26/2011,11/5/2012,376,20 min Open Field Test,6,3,Arena 8,240.235,480.203,720,960,40.84,74.4729,127.954,90.5871,126.664,28.7615,1465.98,1864.4,1237.23,1002.63,1530.92,38.838,66.3601,50.2207,35.5014,9.34248,69.7349,16.9499,36.9695,12.1452,115.313
DO.0919,M,G8,CSDO-M-16,10/25/2011,10/22/2012,363,20 min Open Field Test,6,4,Arena 7,240,480,724.309,975.622,50.3827,75.0385,62.5312,97.0951,36.102,86.7166,1859.97,2868.83,2004.28,1103.96,1927.25,64.6633,68.467,54.3866,1.6683,29.0952,66.2649,79.5063,51.2152,65.6041,58.4572
DO.0920,M,G8,CSDO-M-16,10/22/2011,11/5/2012,380,20 min Open Field Test,7,4,Arena 8,245.374,480,720,961.942,83.1481,127.922,145.841,131.367,87.0853,10.8773,1139.51,1102.25,1093.96,1202.94,882.469,20.0196,23.6899,19.1455,98.3028,5.13836,47.7134,26.2257,23.3562,16.5495,67.9999
DO.0921,M,G8,CSDO-M-17A,10/24/2011,4/22/2013,546,20 min Open Field Test,5,1,Arena 5,240.306973,480.68068,721.388054,960,29.429429,137.537538,115.849184,150.790792,125.552218,119.452793,1067.025864,902.8898292,1042.516491,407.334428,1380.67899,54.094092,99.846517,55.642309,86.553232,39.666331,19.686351,12.41241,23.957289,0.200201,49.516183
DO.0922,M,G8,CSDO-M-17B,10/27/2011,4/22/2013,543,20 min Open Field Test,7,1,Arena 6,241.908575,501.501501,728.862195,960,0,84.684684,127.594264,55.895895,63.957292,111.044374,730.1040851,544.0343041,584.7574155,552.7374913,742.9555934,25.425429,65.065068,3.470137,6.539874,8.475147,47.300635,28.641976,105.972635,78.611945,44.577911
DO.0923,M,G8,CSDO-M-17,10/27/2011,11/5/2012,375,20 min Open Field Test,8,3,Arena 1,240.435,480.003,721.707,960.007,1.33464,124.655,83.6819,91.0892,98.0293,121.986,1776.89,1711.01,1612.09,1461.32,2138.36,59.8903,73.4752,62.9283,56.4553,64.695,23.8233,67.0941,39.7438,22.6473,45.311
DO.0924,M,G8,CSDO-M-17,10/25/2011,11/5/2012,377,20 min Open Field Test,10,5,Arena 2,260.588,483.54,720,961.942,0.66732,66.6653,88.2482,83.1196,84.975,35.7684,1194.56,1373.29,1262.35,1358.66,1414.87,67.768,38.1707,63.8625,39.3051,46.9443,65.5275,40.2427,65.5976,67.5995,93.4915
DO.0925,M,G8,CSDO-M-17B,10/23/2011,11/5/2012,379,20 min Open Field Test,12,3,Arena 3,240.035,480,720,960,0.467124,95.8906,163.125,240,147.109,104.769,1302.46,1497.82,318.323,1621.63,1746.34,13.2479,37.7703,NA,33.366,64.695,98.7634,13.8803,NA,31.0971,29.2286
DO.0926,M,G8,CSDO-M-18,10/24/2011,4/22/2013,546,20 min Open Field Test,6,1,Arena 7,240,482.949616,720,963.229896,0.6006,126.166173,136.549883,155.809139,105.105103,120.814144,1088.387675,705.2268147,869.1513375,895.1786757,1301.588828,49.369386,73.887216,39.639642,36.770107,34.367703,34.100767,25.692358,16.349684,33.500164,42.375711
DO.0927,M,G8,CSDO-M-18,10/23/2011,4/22/2013,547,20 min Open Field Test,6,1,Arena 8,248.848848,504.03737,720.787454,961.695028,0,110.910913,68.66867,90.023356,106.840176,110.243577,599.9677243,633.7287813,488.4264715,539.4424498,953.2534778,18.752085,113.593597,84.137469,124.657988,31.63163,11.998665,22.702703,5.205205,NA,31.431429
DO.0929,M,G8,CSDO-M-18,10/26/2011,4/22/2013,544,20 min Open Field Test,3,1,Arena 1,242.042042,482.949616,720,960,0.333667,100.967625,141.488158,81.908569,136.896898,106.97364,736.350109,645.5091805,647.4333742,652.0759255,750.7492818,41.775101,27.360689,47.781118,46.846851,34.434429,22.262261,9.943276,25.959292,39.906575,34.994995
DO.0930,M,G8,CSDO-M-18,10/23/2011,4/22/2013,547,20 min Open Field Test,2,1,Arena 2,240,481.681681,720,961.695028,5.472138,132.839505,154.034032,126.646646,126.393061,131.091094,896.3010712,677.1637675,915.8964999,738.7405354,1777.154068,44.978304,39.572917,47.580919,50.784116,52.052047,14.868202,13.226559,16.48315,17.751084,38.371705
DO.0931,M,G8,CSDO-M-19B,10/26/2011,4/22/2013,544,20 min Open Field Test,5,1,Arena 3,240,480.013346,720,960.894227,8.742075,92.666,102.782782,85.805806,64.130797,119.81314,1478.62919,1462.428298,1304.607241,1255.263645,1855.123362,41.641644,50.116789,24.531199,31.191193,33.166501,70.737399,52.986323,64.130799,94.094094,30.030027
DO.0932,M,G8,CSDO-M-19,10/22/2011,4/8/2013,534,20 min Open Field Test,4,5,Arena 1,244.778111,481.281281,720,961.161161,15.215215,156.289622,92.706035,134.320985,124.324325,153.420086,841.6352248,564.2621315,628.0611299,595.4972824,836.0486313,24.290957,57.924591,32.23223,17.350676,31.765095,11.478145,19.819821,10.01001,52.652652,12.479146
DO.0933,M,G8,CSDO-M-19A,10/25/2011,4/15/2013,538,20 min Open Field Test,11,3,Arena 8,240.44044,481.081081,720,961.161161,0,105.63897,139.152488,120.240239,156.756758,88.75542,1337.364164,1024.696705,1181.764784,890.8218013,1473.410887,45.378704,64.344334,66.653325,23.089761,17.417415,25.89256,18.418419,30.296963,31.23123,54.854856
DO.0934,M,G8,CSDO-M-19,10/27/2011,4/8/2013,529,20 min Open Field Test,4,5,Arena 2,240,485.952619,775.909242,960.96096,156.489823,172.078746,25.959297,30.630636,176.109446,74.100766,376.8976731,204.6149453,187.4967308,444.6545798,618.1358092,106.693364,144.157487,113.780447,42.308976,42.108774,NA,NA,NA,4.204205,138.338338
DO.0935,M,G8,CSDO-M-19,10/22/2011,4/8/2013,534,20 min Open Field Test,6,5,Arena 3,240,480,721.988655,960,0.734067,57.484151,92.038707,74.981647,39.733065,115.275274,852.1057229,862.4153812,1063.778338,725.305944,1201.567427,12.278945,25.825824,13.480143,27.36069,24.424423,150.750752,31.831835,89.356023,101.568236,28.82883
DO.0936,M,G8,CSDO-M-20,10/24/2011,4/15/2013,539,20 min Open Field Test,5,4,Arena 1,240,480.013346,720,983.71705,3.603603,83.523523,88.435103,70.523847,127.193856,92.852856,1132.361868,989.9087072,769.7326407,851.1544312,1861.660272,18.151483,18.218217,45.952624,29.989994,20.353685,88.088088,48.51518,16.349683,22.889558,55.855854
DO.0937,M,G8,CSDO-M-20,10/27/2011,4/15/2013,536,20 min Open Field Test,7,5,Arena 1,240,480,723.056389,964.164164,17.817817,161.988656,71.818484,47.647649,88.621948,106.199533,664.0878778,1222.247338,912.7819657,680.3289839,1058.307339,11.344679,16.416418,28.828824,13.680341,8.608608,22.288958,70.203542,53.853851,21.22122,43.843843
DO.0938,M,G8,CSDO-M-20,10/25/2011,4/15/2013,538,20 min Open Field Test,3,3,Arena 4,240.907574,480.146813,720,960,30.497163,106.172839,109.656323,190.617288,136.02936,101.701706,733.5674997,775.805042,351.5263387,582.8199014,806.1233665,33.033037,93.360027,108.375036,135.935938,95.095098,30.430428,16.282949,2.602603,24.758093,39.906571
DO.0939,M,G8,CSDO-M-20,10/25/2011,4/15/2013,538,20 min Open Field Test,11,5,Arena 5,305.305305,480,722.122122,986.252919,14.948281,50.704039,46.39306,151.818487,110.443777,92.826157,540.3174447,429.2619799,537.9906604,561.9582473,765.93448,12.278948,16.282952,12.252254,39.799797,22.555892,10.210211,18.48515,23.023023,13.346681,32.966299
DO.0940,M,G8,CSDO-M-20,10/27/2011,4/15/2013,536,20 min Open Field Test,6,5,Arena 2,240,483.41675,720.653987,960,5.005005,109.482806,142.409078,109.683012,112.806143,108.334997,1511.853638,953.5719287,875.5382135,1193.631714,907.481507,56.723392,50.784125,91.825159,31.831828,15.615616,15.015014,8.475145,11.41141,19.352686,13.680347
DO.0941,M,G8,CSDO-M-21,10/27/2011,4/8/2013,529,20 min Open Field Test,7,5,Arena 1,240,513.780447,720,960,1.201201,130.036697,106.720054,99.659658,61.75509,135.16183,824.6702427,643.1232962,669.8929666,579.7783259,707.0354041,15.949281,18.818815,21.22122,4.270938,8.141471,30.016682,75.355357,9.476141,76.543211,22.689356
DO.0942,M,G8,CSDO-M-21,10/22/2011,10/22/2012,366,20 min Open Field Test,12,4,Arena 5,240.102,500.623,720,1042.35,8.87536,54.3866,44.2718,80.9842,30.4965,41.2404,1513.49,1245.51,1560.3,794.923,1804.08,18.0526,2.13542,30.0961,3.26987,12.2437,104.632,130.998,99.0905,84.0221,143.874
DO.0943,M,G8,CSDO-M-21,10/24/2011,4/8/2013,532,20 min Open Field Test,9,5,Arena 2,245.911842,480.745972,720,960.96096,1.868529,114.781109,115.463935,122.683039,14.614617,117.717369,1524.396616,1580.73107,1147.564932,131.0048066,2052.428716,68.067859,36.369595,48.047904,225.385383,52.519031,30.202728,60.05988,10.343646,NA,46.406988
DO.0944,M,G8,CSDO-M-21,10/27/2011,4/8/2013,529,20 min Open Field Test,2,5,Arena 3,245.045045,509.175842,720.587253,960.16016,40.64064,90.090093,104.57124,136.202864,45.445442,73.340006,739.2857754,588.4242326,576.8029494,421.8104001,817.9803459,34.567898,82.015353,17.817815,142.075415,17.817817,51.011012,33.259927,37.957957,25.025027,69.562896
DO.0945,M,G8,CSDO-M-21,10/25/2011,10/22/2012,363,20 min Open Field Test,11,5,Arena 5,240,482.005,720.906,960,38.7046,119.152,103.034,108.099,120.925,82.8461,1706.23,1737.73,1366.93,1747.97,2132.23,42.0412,26.7213,26.3307,25.6918,23.7566,40.5698,56.9924,40.6398,40.3061,50.8498
DO.0947,M,G8,CSDO-M-22,10/27/2011,4/22/2013,543,20 min Open Field Test,4,2,Arena 4,241.641641,480.547213,720.186853,960.093426,0.2002,74.207532,79.346014,64.130795,84.284283,110.243577,1333.011362,1378.849139,1393.89863,1240.781393,1513.715597,59.859863,40.306971,53.493497,39.199198,70.670667,43.576911,44.911575,68.535201,67.267272,38.705372
DO.0948,M,G8,CSDO-M-22,10/22/2011,4/22/2013,548,20 min Open Field Test,11,4,Arena 5,240.04004,497.030363,720.32032,961.561561,11.011011,120.58725,126.593257,112.112118,128.528529,147.81448,1070.041237,760.7649859,759.0722927,896.9109566,1177.45252,31.204538,47.180514,46.846851,51.184522,41.53486,27.227228,27.227225,12.652653,33.326659,22.555888
DO.0949,M,G8,CSDO-M-22,10/25/2011,10/22/2012,363,20 min Open Field Test,5,5,Arena 8,240.636,481.004,720,960,89.6878,98.7634,83.5769,92.8559,43.1154,58.257,1530.49,1796.39,1728.79,568.533,1476.07,61.9273,77.0755,97.4222,41.7808,30.5633,22.8223,13.8803,9.94307,2.53582,41.4406
DO.0950,M,G8,CSDO-M-22A,10/27/2011,4/22/2013,543,20 min Open Field Test,4,1,Arena 1,240,491.224557,720.92092,967.300633,1.134467,98.672008,104.10411,92.425759,106.373034,125.018354,2164.593761,1997.113091,2043.14902,2613.141334,2273.229137,63.530187,31.097755,23.823826,23.490158,65.799124,32.952957,39.919919,66.706704,59.619624,22.088756
DO.0951,M,G8,CSDO-M-23,10/23/2011,10/22/2012,365,20 min Open Field Test,9,5,Arena 6,240.769,480.337,725.977,960,1.06771,135.132,141.338,157.881,62.2008,15.0814,1180.21,1122.1,1175.6,539.97,1234.99,86.3479,69.1376,65.2639,71.0028,1.73503,19.8861,12.5456,7.14032,5.07163,170.634
DO.0952,M,G8,CSDO-M-23,10/27/2011,4/8/2013,529,20 min Open Field Test,4,5,Arena 1,246.179512,480.947614,740.607273,960.427093,49.315982,85.752415,121.988656,77.344011,96.563232,101.634965,683.6090272,668.9626127,632.4571587,572.4684715,555.5165159,19.139143,34.114118,47.420751,41.668334,51.451453,78.118117,40.653989,53.506841,8.942277,71.698367
DO.0953,M,G8,CSDO-M-23,10/24/2011,4/8/2013,532,20 min Open Field Test,3,5,Arena 2,259.259259,485.218551,720.12012,975.241908,7.540874,60.994326,59.059058,115.515515,74.074069,115.915915,1483.179898,1241.420245,727.5486962,1165.460197,1594.7199,27.360698,31.578244,13.466803,34.034041,60.326996,80.800802,67.213879,82.282281,54.587921,19.953285
DO.0954,M,G8,CSDO-M-23,10/24/2011,10/22/2012,364,20 min Open Field Test,8,5,Arena 7,247.309,481.939,720,960.54,19.0186,91.9567,59.0195,118.755,46.1785,71.47,1731.92,1257.05,1399.81,464.811,1861.96,82.2456,88.5566,57.116,28.1007,25.3232,25.0912,21.0873,17.8842,4.07065,85.4837
DO.0955,M,G8,CSDO-M-23,10/26/2011,4/8/2013,530,20 min Open Field Test,8,5,Arena 3,247.31398,480,721.855188,964.964964,4.004004,120.840845,106.119454,99.232567,84.617957,137.804468,953.8619961,682.514691,530.6704466,793.834885,1102.918562,79.612941,98.978978,53.506837,134.267604,45.245241,22.689356,0.467134,4.778113,5.832499,20.887555
DO.0956,M,G8,CSDO-M-24,10/23/2011,11/5/2012,379,20 min Open Field Test,7,4,Arena 5,240,480.003,720,960,5.87242,104.604,71.6319,74.9718,87.7176,83.1798,2067.83,2125.15,2080.54,1825.24,2618.16,25.2882,31.1004,24.5574,37.3699,24.4906,46.9793,71.8036,52.9852,75.0735,65.2639
DO.0957,M,G8,CSDO-M-24,10/25/2011,11/5/2012,377,20 min Open Field Test,11,5,Arena 6,250.112,480.47,722.574,966.012,5.33856,76.0077,100.231,128.392,185.674,91.4228,1572.29,1473.49,1318.74,1255.83,1970.26,28.628,50.9165,52.7183,48.9813,35.368,26.2257,47.0461,24.1504,9.34903,29.0284
DO.0958,M,G8,CSDO-M-24A,10/22/2011,10/22/2012,366,20 min Open Field Test,5,5,Arena 1,240.836,480,720,960,209.005,196.723,167.863,144.173,139.301,20.9538,850.221,1040.14,999.59,1143.99,527.518,24.8243,58.6191,76.6401,53.4589,5.40529,NA,4.67124,NA,32.2983,196.659
DO.0959,M,G8,CSDO-M-24,10/27/2011,11/5/2012,375,20 min Open Field Test,5,2,Arena 7,240,480,720,983.963,3.73699,134.964,126.222,139.108,74.3394,112.075,1620.12,983.176,1344.97,1321.11,1865.76,88.9538,117.448,62.7281,46.0451,28.2276,0.66732,0.133464,0.66732,28.2276,32.5652
DO.0962,M,G9,CSDO-M-25C,2/24/2012,8/5/2013,528,20 min Open Field Test,5,5,Arena 6,269.668861,489.354555,720,981.845571,19.085695,20.487089,47.796472,74.792415,85.218296,47.180374,854.533353,1060.100958,1005.605706,997.746014,1502.077345,20.353626,33.433336,28.294877,44.77798,13.680307,74.913969,75.875649,61.570928,52.14604,86.513639
DO.0963,M,G9,CSDO-M-25,2/19/2012,8/5/2013,533,20 min Open Field Test,5,5,Arena 8,240.03932,495.560743,720.117961,964.962072,0.734065,95.161538,97.163542,91.891612,108.508183,107.306984,1854.148056,1824.246629,1820.601563,1574.249976,1648.538538,26.481177,40.385501,50.583765,38.571791,44.31085,33.5668,33.433331,44.820893,32.055749,22.088689
DO.0964,M,G9,CSDO-M-25D,2/21/2012,8/5/2013,531,20 min Open Field Test,6,5,Arena 7,240,480,720,960,3.403393,98.325414,134.027678,134.494814,180.136722,86.780575,795.853479,699.651661,655.480489,578.838416,1048.147757,39.973184,64.34631,76.660945,124.924549,46.446308,24.62455,18.551827,9.075714,0.200199,48.314836
DO.0967,M,G9,CSDO-M-26B,2/18/2012,8/19/2013,548,20 min Open Field Test,5,1,Arena 8,243.309976,492.559225,735.402068,1016.616616,4.604604,86.419752,60.193526,33.700369,20.620618,59.793132,907.932389,742.828429,678.512826,746.600906,1217.998398,6.006005,2.669334,1.8018,1.801804,6.339673,80.200203,123.216548,107.534198,133.293291,33.566898
DO.0969,M,G9,CSDO-M-26,2/21/2012,8/19/2013,545,20 min Open Field Test,4,1,Arena 7,240,480,721.454788,960.827494,0.667334,153.513521,191.938602,53.253248,119.119124,172.198868,888.203231,695.745604,674.003604,826.710894,751.671709,110.817481,70.136809,32.632633,78.94561,83.510171,10.143477,1.481482,65.118451,21.421422,14.88155
DO.0970,M,G9,CSDO-M-26,2/21/2012,8/19/2013,545,20 min Open Field Test,4,1,Arena 8,240.24024,480,720,962.495829,0,87.607609,118.411743,87.273939,93.426757,112.178837,1020.257734,825.427299,793.616707,737.339367,1334.391749,24.62462,21.488156,39.346014,41.868527,28.695361,18.351683,27.09376,23.15649,44.177511,32.432432
DO.0971,M,G9,CSDO-M-27,2/20/2012,2/11/2013,357,20 min Open Field Test,8,4,Arena 5,240,480,720.12012,963.296629,37.50417,153.980644,75.35536,126.393059,118.45178,115.475474,1011.81601,741.9430406,433.8159611,585.2889617,1367.286225,54.921586,54.320988,106.880225,59.019024,22.822821,22.622622,20.62062,NA,10.343677,69.536204
DO.0972,M,G9,CSDO-M-27A,2/21/2012,8/19/2013,545,20 min Open Field Test,3,1,Arena 1,240,514.314314,729.195862,961.494828,0.133466,95.135138,67.867866,92.95962,56.122788,100.527198,922.364617,787.04533,964.571411,773.405024,1278.603995,56.256249,102.502501,32.9663,100.633968,48.581913,38.438435,11.544878,66.9336,44.711379,47.914585
DO.0973,M,G9,CSDO-M-27,2/22/2012,2/11/2013,355,20 min Open Field Test,10,5,Arena 6,240,480,720.92092,973.90724,10.276943,56.016013,87.767772,108.108104,74.941605,104.130797,1189.32192,1159.78184,1348.530157,1045.734593,2510.024246,15.548878,16.349686,26.693362,15.615612,24.758086,67.333999,84.284281,44.711382,59.859861,63.797135
DO.0974,M,G9,CSDO-M-27,2/19/2012,2/11/2013,358,20 min Open Field Test,3,5,Arena 7,246.312979,480,721.054387,964.164164,0.467133,95.281951,94.908244,128.128131,70.1368,98.832162,1245.14279,1071.765517,651.1315578,736.3562467,1684.960623,61.661662,82.415752,112.552551,69.562896,83.950621,46.980312,33.833833,11.87855,34.034034,45.045046
DO.0975,M,G9,CSDO-M-27,2/23/2012,2/11/2013,354,20 min Open Field Test,5,5,Arena 8,240.573907,496.296296,737.00367,964.29763,11.678345,81.681676,77.944611,65.932603,50.784112,85.819151,1134.194789,1121.950111,943.8823894,700.9053588,1549.736197,35.702369,28.895562,38.238233,14.881551,42.375704,58.685349,66.760095,90.383715,52.34568,49.876539
DO.0976,M,G9,CSDO-M-28,2/23/2012,8/5/2013,529,20 min Open Field Test,5,5,Arena 1,246.112041,480.812706,720,966.964068,0,65.131603,113.528679,98.082295,118.054628,69.802928,1204.518932,1054.579859,888.886689,824.071243,1962.990877,31.297876,16.950228,30.296869,16.887099,23.890486,42.06933,41.653423,52.318827,25.558815,87.047506
DO.0977,M,G9,CSDO-M-28,2/19/2012,8/5/2013,533,20 min Open Field Test,2,5,Arena 2,243.242514,484.483032,720.451627,968.89933,0.066733,48.715237,82.148574,71.070858,68.268065,141.340917,973.028175,1092.187639,882.176896,954.015384,1189.555611,27.494079,34.383105,114.365203,62.729208,27.694276,80.386096,69.469266,25.601736,73.430334,41.869129
DO.0978,M,G9,CSDO-M-28,2/21/2012,8/5/2013,531,20 min Open Field Test,5,5,Arena 3,243.442713,480.345573,720,960,1.134464,81.214307,69.484769,60.154029,92.115627,94.227278,1073.175905,849.325832,859.822055,788.613585,1409.387884,28.428345,19.486091,16.950237,47.514038,27.827749,64.531004,46.379577,71.804925,34.03753,32.632534
DO.0979,M,G9,CSDO-M-28,2/22/2012,8/5/2013,530,20 min Open Field Test,9,5,Arena 4,248.781369,480.27884,720,960,32.632534,63.396536,77.359292,109.002728,119.613306,97.630673,1415.139101,1716.604971,1666.19328,1522.066461,1310.633921,239.7998,240,239.933267,239.733067,209.97006,66.63905,51.918433,26.426347,33.566802,33.594213
DO.0980,M,G9,CSDO-M-28,2/18/2012,8/5/2013,534,20 min Open Field Test,3,5,Arena 5,243.909846,552.150496,720,967.564666,2.135462,78.011111,75.090353,115.29946,60.126613,52.719229,868.765471,656.295925,857.520324,689.984562,1059.885289,33.366594,54.454293,30.339791,37.327674,30.230137,36.169395,3.002994,25.468268,30.78782,79.078845
DO.0981,M,G9,CSDO-M-29,2/20/2012,2/4/2013,350,20 min Open Field Test,7,5,Arena 5,240,480,721.054387,965.432098,0.4004,145.438775,85.231899,123.390059,85.352015,128.088088,1914.704341,1420.914938,1716.695986,965.0958991,2308.730918,56.322985,123.590267,75.075072,119.786454,67.667672,24.824824,18.431761,27.080412,20.286953,27.961292
DO.0982,M,G9,CSDO-M-29A,2/20/2012,2/4/2013,350,20 min Open Field Test,5,5,Arena 1,241.975308,532.999666,727.527527,972.505839,70.27027,63.396732,85.752418,75.809144,10.877543,54.721384,440.8780642,412.675224,385.1996243,408.0265203,677.1826424,146.199532,118.531859,111.71171,216.683351,80.480484,5.205205,16.883551,11.277945,6.206207,74.607942
DO.0983,M,G9,CSDO-M-29A,2/20/2012,2/4/2013,350,20 min Open Field Test,5,5,Arena 2,240,480,720,960,23.55689,119.946611,126.219551,122.949622,103.730391,82.175511,1162.421967,1379.673714,1218.464384,1083.984121,1148.376936,83.603601,68.481812,37.303965,55.789123,45.845851,28.161494,17.150485,31.364697,22.222222,43.710377
DO.0984,M,G9,CSDO-M-29,2/22/2012,2/4/2013,348,20 min Open Field Test,4,5,Arena 6,252.252252,494.22756,720.186853,960,34.567901,64.531194,39.639637,84.657989,89.983318,58.858856,1386.292016,987.4973466,785.5999966,798.7950293,1601.748736,30.430425,23.42342,48.555226,30.724057,27.560896,48.688691,69.269263,19.486153,37.637637,65.425428
DO.0985,M,G9,CSDO-M-29,2/22/2012,2/4/2013,348,20 min Open Field Test,5,5,Arena 7,240,481.214547,735.001668,960,0.533867,157.130469,138.004667,128.968975,138.965628,137.897893,699.0932749,1010.398156,654.6592461,793.2916695,1287.510753,30.550549,60.674007,68.668665,78.011346,53.653656,37.237237,29.309311,22.07541,5.205205,29.829834
DO.0986,M,G9,CSDO-M-30,2/23/2012,2/18/2013,361,20 min Open Field Test,11,2,Arena 6,243.309247,480,720.051228,960,27.093679,118.572991,137.815971,145.721494,125.352367,109.842846,1838.178899,1895.508377,2086.619245,2297.769118,1870.056817,21.154423,22.422359,26.626544,38.037922,23.223153,29.562808,63.612245,20.471587,32.632536,41.975182
DO.0987,M,G9,CSDO-M-30,2/21/2012,2/18/2013,363,20 min Open Field Test,3,5,Arena 7,240,482.549215,733.199866,968.234901,21.421421,116.022688,113.113119,119.386052,103.103098,74.63464,1690.732765,1332.96275,1173.28804,816.0156339,1216.407936,80.880882,80.694023,82.936267,140.273607,23.42342,17.951283,22.555889,16.58992,6.633299,88.88889
DO.0988,M,G9,CSDO-M-30,2/22/2012,2/18/2013,362,20 min Open Field Test,8,3,Arena 8,242.776109,480,722.188855,960,29.896563,116.503171,85.365363,98.938942,111.071069,84.017344,1188.243089,1365.514878,1521.48788,1387.816787,1552.872917,23.423423,27.093757,48.488489,41.601594,18.35168,43.550218,78.291627,41.428094,38.038036,74.434433
DO.0989,M,G9,CSDO-M-30A,2/21/2012,2/18/2013,363,20 min Open Field Test,5,5,Arena 8,240,480,722.922922,960,18.018018,67.761092,123.203202,93.13314,94.38772,80.707379,1033.120604,873.1527688,666.4973037,871.9185072,1496.00274,46.446446,65.278608,77.130463,42.042038,45.311982,54.120789,16.750083,18.952286,23.423424,53.119785
