Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,BW,Glucose,IGF.1,IGF.1.control,Tube.A..plasma.vl.,Tube.B..plasma.vl.,Tube.C..plasma.vl.,Plasma.Box.ID
DO.0174,F,G9,LGDO-F-35,2/19/2012,4/16/2013,422,Bld-7 59wks,44.1,118,540.830,245.417,65,15,70,
DO.0175,F,G9,LGDO-F-35,2/20/2012,10/18/2012,241,Bld-7 33wks,19.27,142,414.503,325.793,65,15,80,
DO.0175,F,G9,LGDO-F-35,2/20/2012,4/16/2013,421,Bld-7 59wks,26.24,172,528.775,245.417,65,15,70,
DO.0176,F,G9,LGDO-F-36,2/23/2012,10/18/2012,238,Bld-7 33wks,34.76,163,587.914,325.793,65,15,85,
DO.0176,F,G9,LGDO-F-36,2/23/2012,4/16/2013,418,Bld-7 59wks,33.95,174,573.300,245.417,65,15,65,
DO.0177,F,G9,LGDO-F-36,2/21/2012,10/18/2012,240,Bld-7 33wks,27.34,113,597.657,325.793,65,15,70,
DO.0177,F,G9,LGDO-F-36,2/21/2012,4/16/2013,420,Bld-7 59wks,33.79,137,477.627,245.417,65,15,75,
DO.0178,F,G9,LGDO-F-36,2/24/2012,10/18/2012,237,Bld-7 33wks,29.76,146,789.98,325.793,65,15,90,
DO.0178,F,G9,LGDO-F-36,2/24/2012,4/16/2013,417,Bld-7 59wks,28.92,145,674.331,245.417,65,15,40,
DO.0179,F,G9,LGDO-F-36,2/23/2012,10/18/2012,238,Bld-7 33wks,21.92,33,247.948,325.793,65,15,100,
DO.0180,F,G9,LGDO-F-36,2/22/2012,10/18/2012,239,Bld-7 33wks,22.62,92,552.07,325.793,65,15,80,
DO.0180,F,G9,LGDO-F-36,2/22/2012,4/16/2013,419,Bld-7 59wks,26.67,128,483.240,245.417,65,15,40,
DO.0181,F,G10,LGDO-F-37,5/16/2012,12/31/2012,229,Bld-7 33wks,31.44,122,554.505,255.059,65,15,30,
DO.0181,F,G10,LGDO-F-37,5/16/2012,8/13/2013,454,Bld-7 59wks,37.87,153,527.633,251.12,65,15,65,
DO.0182,F,G10,LGDO-F-37,5/15/2012,12/31/2012,230,Bld-7 33wks,37.05,134,726.13,255.059,65,15,40,
DO.0182,F,G10,LGDO-F-37,5/15/2012,8/13/2013,455,Bld-7 59wks,44.11,141,649.194,251.12,65,15,95,
DO.0183,F,G10,LGDO-F-37,5/12/2012,12/31/2012,233,Bld-7 33wks,33.54,180,446.539,255.059,65,15,65,
DO.0183,F,G10,LGDO-F-37,5/12/2012,8/13/2013,458,Bld-7 59wks,24.72,56,219.468,251.12,65,15,65,
DO.0184,F,G10,LGDO-F-37,5/15/2012,12/31/2012,230,Bld-7 33wks,37.82,157,478.589,255.059,65,15,30,
DO.0184,F,G10,LGDO-F-37,5/15/2012,8/13/2013,455,Bld-7 59wks,39.47,139,511.928,251.12,65,15,70,
DO.0185,F,G10,LGDO-F-37,5/17/2012,12/31/2012,228,Bld-7 33wks,34.54,140,610.253,255.059,65,15,60,
DO.0185,F,G10,LGDO-F-37,5/17/2012,8/13/2013,453,Bld-7 59wks,38.091,128,871.336,251.12,65,15,65,
DO.0186,F,G10,LGDO-F-38,5/15/2012,12/31/2012,230,Bld-7 33wks,23.46,150,403.12,255.059,65,15,30,
DO.0186,F,G10,LGDO-F-38,5/15/2012,8/13/2013,455,Bld-7 59wks,26.68,127,486.107,251.12,65,15,65,
DO.0187,F,G10,LGDO-F-38,5/14/2012,12/31/2012,231,Bld-7 33wks,40.93,167,872.041,255.059,65,15,60,
DO.0187,F,G10,LGDO-F-38,5/14/2012,8/13/2013,456,Bld-7 59wks,55.21,168,741.569,230.427,65,15,70,
DO.0188,F,G10,LGDO-F-38,5/14/2012,12/31/2012,231,Bld-7 33wks,41.09,198,592.156,255.059,65,15,50,
DO.0188,F,G10,LGDO-F-38,5/14/2012,8/13/2013,456,Bld-7 59wks,48.06,182,443.219,230.427,65,15,85,
DO.0189,F,G10,LGDO-F-38,5/16/2012,12/31/2012,229,Bld-7 33wks,38.62,176,604.287,255.059,65,15,25,
DO.0189,F,G10,LGDO-F-38,5/16/2012,8/13/2013,454,Bld-7 59wks,50.72,195,504.875,230.427,65,15,65,
DO.0190,F,G10,LGDO-F-38,5/15/2012,12/31/2012,230,Bld-7 33wks,42.58,175,568.904,255.059,65,15,30,
DO.0190,F,G10,LGDO-F-38,5/15/2012,8/13/2013,455,Bld-7 59wks,45.63,182,620.748,230.427,65,15,75,
DO.0191,F,G10,LGDO-F-39,5/15/2012,12/31/2012,230,Bld-7 33wks,21.99,94,638.501,255.059,65,15,20,
DO.0191,F,G10,LGDO-F-39,5/15/2012,8/13/2013,455,Bld-7 59wks,24.37,143,637.57,230.427,65,15,75,
DO.0192,F,G10,LGDO-F-39,5/15/2012,12/31/2012,230,Bld-7 33wks,27.13,131,644.546,255.059,65,15,40,
DO.0192,F,G10,LGDO-F-39,5/15/2012,8/13/2013,455,Bld-7 59wks,33.73,139,753.225,230.427,65,15,85,
DO.0193,F,G10,LGDO-F-39,5/13/2012,12/31/2012,232,Bld-7 33wks,25.08,154,844.081,255.059,65,15,30,
DO.0193,F,G10,LGDO-F-39,5/13/2012,8/13/2013,457,Bld-7 59wks,26.94,112,906.986,230.427,65,15,60,
DO.0194,F,G10,LGDO-F-39,5/15/2012,12/31/2012,230,Bld-7 33wks,32.04,109,711.47,255.059,65,15,40,
DO.0194,F,G10,LGDO-F-39,5/15/2012,8/13/2013,455,Bld-7 59wks,38.7,113,518.726,230.427,65,15,65,
DO.0195,F,G10,LGDO-F-39,5/13/2012,12/31/2012,232,Bld-7 33wks,25.85,138,530.829,255.059,65,15,50,
DO.0195,F,G10,LGDO-F-39,5/13/2012,8/13/2013,457,Bld-7 59wks,28.74,113,475.039,230.427,65,15,75,
DO.0196,F,G10,LGDO-F-40,5/12/2012,12/31/2012,233,Bld-7 33wks,28.38,162,663.338,255.059,65,15,80,
DO.0197,F,G10,LGDO-F-40,5/12/2012,12/31/2012,233,Bld-7 33wks,25.61,105,488.86,284.316,65,15,65,
DO.0197,F,G10,LGDO-F-40,5/12/2012,8/13/2013,458,Bld-7 59wks,27.88,106,648.131,230.427,65,15,65,
DO.0198,F,G10,LGDO-F-40,5/16/2012,12/31/2012,229,Bld-7 33wks,31.35,151,403.285,284.316,65,15,50,
DO.0198,F,G10,LGDO-F-40,5/16/2012,8/13/2013,454,Bld-7 59wks,30.74,117,322.376,230.427,65,15,45,
DO.0199,F,G10,LGDO-F-40,5/14/2012,12/31/2012,231,Bld-7 33wks,52.3,208,660.996,284.316,65,15,50,
DO.0199,F,G10,LGDO-F-40,5/14/2012,8/13/2013,456,Bld-7 59wks,59.71,153,837.844,230.427,65,15,85,
DO.0200,F,G10,LGDO-F-40,5/15/2012,12/31/2012,230,Bld-7 33wks,34.65,123,293.188,284.316,65,15,60,
DO.0200,F,G10,LGDO-F-40,5/15/2012,8/13/2013,455,Bld-7 59wks,38.33,97,440.65,230.427,65,15,45,
DO.0201,F,G10,LGDO-F-41,5/15/2012,1/2/2013,232,Bld-7 33wks,29.15,109,592.297,284.316,65,15,90,
DO.0201,F,G10,LGDO-F-41,5/15/2012,8/13/2013,455,Bld-7 59wks,33.34,135,531.354,230.427,65,15,50,
DO.0202,F,G10,LGDO-F-41,5/15/2012,1/2/2013,232,Bld-7 33wks,23.9,141,351.227,284.316,65,15,65,
DO.0202,F,G10,LGDO-F-41,5/15/2012,8/13/2013,455,Bld-7 59wks,27.92,107,392.464,230.427,65,15,60,
DO.0203,F,G10,LGDO-F-41,5/18/2012,1/2/2013,229,Bld-7 33wks,31.75,100,910.562,284.316,65,15,80,
DO.0203,F,G10,LGDO-F-41,5/18/2012,8/13/2013,452,Bld-7 59wks,34.15,115,501.211,230.427,65,15,70,
DO.0204,F,G10,LGDO-F-41,5/15/2012,1/2/2013,232,Bld-7 33wks,26.58,140,550.110,284.316,65,15,95,
DO.0204,F,G10,LGDO-F-41,5/15/2012,8/13/2013,455,Bld-7 59wks,31.5,111,485.319,230.427,65,15,75,
DO.0205,F,G10,LGDO-F-41,5/15/2012,1/2/2013,232,Bld-7 33wks,26.59,105,508.858,284.316,65,15,65,
DO.0205,F,G10,LGDO-F-41,5/15/2012,8/13/2013,455,Bld-7 59wks,30.79,127,69.84,230.427,65,15,80,
DO.0206,F,G10,LGDO-F-42,5/16/2012,1/2/2013,231,Bld-7 33wks,29.31,99,465.148,284.316,65,15,70,
DO.0206,F,G10,LGDO-F-42,5/16/2012,8/13/2013,454,Bld-7 59wks,34.43,111,474.102,230.427,65,15,65,
DO.0207,F,G10,LGDO-F-42,5/15/2012,1/2/2013,232,Bld-7 33wks,24.36,100,622.720,284.316,65,15,65,
DO.0207,F,G10,LGDO-F-42,5/15/2012,8/13/2013,455,Bld-7 59wks,27.46,98,718.999,230.427,65,15,65,
DO.0209,F,G10,LGDO-F-42,5/15/2012,8/13/2013,455,Bld-7 59wks,50.68,159,692.752,230.427,65,15,85,
DO.0210,F,G10,LGDO-F-42,5/15/2012,1/2/2013,232,Bld-7 33wks,27.61,139,585.216,284.316,65,15,50,
DO.0210,F,G10,LGDO-F-42,5/15/2012,8/13/2013,455,Bld-7 59wks,24.67,120,420.99,230.427,65,15,100,
DO.0212,F,G10,LGDO-F-43,5/17/2012,1/2/2013,230,Bld-7 33wks,32.28,162,554.053,284.316,65,15,60,
DO.0213,F,G10,LGDO-F-43,5/15/2012,1/2/2013,232,Bld-7 33wks,33.72,109,1071.656,284.316,65,15,65,
DO.0214,F,G10,LGDO-F-43,5/16/2012,1/2/2013,231,Bld-7 33wks,21.99,117,932.038,284.316,65,15,25,
DO.0215,F,G10,LGDO-F-43,5/14/2012,1/2/2013,233,Bld-7 33wks,21.58,86,369.795,284.316,65,15,25,
DO.0216,F,G10,LGDO-F-44,5/18/2012,1/2/2013,229,Bld-7 33wks,30.96,123,589.394,284.316,65,15,35,
DO.0217,F,G10,LGDO-F-44,5/17/2012,1/2/2013,230,Bld-7 33wks,37.84,150,833.752,284.316,65,15,30,
DO.0218,F,G10,LGDO-F-44,5/14/2012,1/2/2013,233,Bld-7 33wks,26.83,68,527.515,284.316,65,15,70,
DO.0219,F,G10,LGDO-F-44,5/13/2012,1/2/2013,234,Bld-7 33wks,43.79,143,4605.766,284.316,65,15,80,
DO.0220,F,G10,LGDO-F-44,5/10/2012,1/2/2013,237,Bld-7 33wks,35.07,148,586.891,284.316,65,15,70,
DO.0221,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,Bld-7 33wks,21.03,183,300.318,280.254,65,15,60,
DO.0222,F,G10,LGDO-F-45,5/14/2012,1/8/2013,239,Bld-7 33wks,23.86,138,457.124,280.254,65,15,55,
DO.0223,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,Bld-7 33wks,22.09,130,377.468,280.254,65,15,60,
DO.0224,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,Bld-7 33wks,34.53,110,558.084,280.254,65,15,35,
DO.0225,F,G10,LGDO-F-45,5/15/2012,1/8/2013,238,Bld-7 33wks,27.89,157,412.673,280.254,65,15,85,
DO.0226,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,Bld-7 33wks,21.38,190,501.923,280.254,65,15,40,
DO.0227,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,Bld-7 33wks,31.6,130,550.142,280.254,65,15,30,
DO.0228,F,G10,LGDO-F-46,5/14/2012,1/8/2013,239,Bld-7 33wks,34.62,143,862.299,280.254,65,15,65,
DO.0229,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,Bld-7 33wks,23.78,125,378.106,280.254,65,15,60,
DO.0230,F,G10,LGDO-F-46,5/15/2012,1/8/2013,238,Bld-7 33wks,27.85,114,480.882,280.254,65,15,65,
DO.0231,F,G10,LGDO-F-47,5/14/2012,1/8/2013,239,Bld-7 33wks,36.46,133,462.406,280.254,65,15,35,
DO.0232,F,G10,LGDO-F-47,5/11/2012,1/8/2013,242,Bld-7 33wks,30.25,136,611.085,280.254,65,15,70,
DO.0233,F,G10,LGDO-F-47,5/14/2012,1/8/2013,239,Bld-7 33wks,18.99,129,436.188,280.254,65,15,65,
DO.0234,F,G10,LGDO-F-47,5/18/2012,1/8/2013,235,Bld-7 33wks,24.05,93,360.195,280.254,65,15,65,
DO.0236,F,G10,LGDO-F-48,5/14/2012,1/8/2013,239,Bld-7 33wks,25.13,168,375.676,280.254,65,15,75,
DO.0237,F,G10,LGDO-F-48,5/14/2012,1/8/2013,239,Bld-7 33wks,38.14,116,310.651,280.254,65,15,70,
DO.0238,F,G10,LGDO-F-48,5/16/2012,1/8/2013,237,Bld-7 33wks,25.84,166,392.601,280.254,65,15,65,
DO.0239,F,G10,LGDO-F-48,5/14/2012,1/8/2013,239,Bld-7 33wks,31.95,95,576.808,280.254,65,15,50,
DO.0240,F,G10,LGDO-F-48,5/16/2012,1/8/2013,237,Bld-7 33wks,34.68,212,650.832,280.254,65,15,45,
DO.0241,M,G7,LGDO-M-01,6/22/2011,8/6/2012,411,Bld-7 59wks,56.33,116,471.662,282.478,65,15,100,
DO.0241,M,G7,LGDO-M-01,6/22/2011,2/5/2013,594,Bld-7 85wks,48.41,112,489.878,257.376,65,15,25,
DO.0241,M,G7,LGDO-M-01,6/22/2011,2/7/2012,230,Bld-7 33wks,54.87,135,468.79,381.53,65,15,90,JDO-B-020712-01
DO.0242,M,G7,LGDO-M-01,6/21/2011,8/6/2012,412,Bld-7 59wks,31.28,128,521.721,282.478,65,15,100,
DO.0242,M,G7,LGDO-M-01,6/21/2011,2/5/2013,595,Bld-7 85wks,37.04,147,462.302,257.376,65,15,50,
DO.0242,M,G7,LGDO-M-01,6/21/2011,2/7/2012,231,Bld-7 33wks,30.99,167,326.94,381.53,65,15,130,JDO-B-020712-01
DO.0243,M,G7,LGDO-M-01,6/19/2011,8/6/2012,414,Bld-7 59wks,37.78,151,393.148,282.478,65,15,100,
DO.0243,M,G7,LGDO-M-01,6/19/2011,2/5/2013,597,Bld-7 85wks,37.02,167,489.891,257.376,65,15,75,
DO.0243,M,G7,LGDO-M-01,6/19/2011,2/7/2012,233,Bld-7 33wks,34.3,148,393.37,381.53,65,15,55,JDO-B-020712-01
DO.0244,M,G7,LGDO-M-01,6/21/2011,8/6/2012,412,Bld-7 59wks,63.8,107,567.01,282.478,65,15,100,
DO.0244,M,G7,LGDO-M-01,6/21/2011,2/5/2013,595,Bld-7 85wks,68.49,110,608.985,257.376,65,15,65,
DO.0244,M,G7,LGDO-M-01,6/21/2011,2/7/2012,231,Bld-7 33wks,57.78,176,548.27,381.53,65,15,110,JDO-B-020712-01
DO.0245,M,G7,LGDO-M-01A,6/21/2011,6/24/2012,369,Bld-7 59wks,42.94,126,734.153,377.734,65,15,80,
DO.0245,M,G7,LGDO-M-01A,6/21/2011,2/5/2013,595,Bld-7 85wks,37.51,84,466.888,257.376,65,15,65,
DO.0245,M,G7,LGDO-M-01A,6/21/2011,2/7/2012,231,Bld-7 33wks,34.59,118,335.09,381.53,65,15,120,JDO-B-020712-01
DO.0246,M,G7,LGDO-M-02,6/22/2011,8/6/2012,411,Bld-7 59wks,35.78,161,726.379,282.478,65,15,80,
DO.0246,M,G7,LGDO-M-02,6/22/2011,2/5/2013,594,Bld-7 85wks,38.67,156,775.889,257.376,65,15,75,
DO.0246,M,G7,LGDO-M-02,6/22/2011,2/7/2012,230,Bld-7 33wks,32.2,168,501.35,381.53,65,15,80,JDO-B-020712-01
DO.0247,M,G7,LGDO-M-02A,6/20/2011,6/24/2012,370,Bld-7 59wks,37.72,158,754.727,377.734,65,15,120,
DO.0247,M,G7,LGDO-M-02A,6/20/2011,2/5/2013,596,Bld-7 85wks,39.23,135,569.577,257.376,65,15,70,
DO.0247,M,G7,LGDO-M-02A,6/20/2011,2/7/2012,232,Bld-7 33wks,32.46,161,405.53,381.53,65,15,110,JDO-B-020712-01
DO.0249,M,G7,LGDO-M-02B,6/23/2011,8/6/2012,410,Bld-7 59wks,32.23,115,398.726,282.478,65,15,150,
DO.0249,M,G7,LGDO-M-02B,6/23/2011,2/5/2013,593,Bld-7 85wks,45.96,144,569.226,257.376,65,15,75,
DO.0249,M,G7,LGDO-M-02B,6/23/2011,2/7/2012,229,Bld-7 33wks,34.38,106,316.83,381.53,65,15,100,JDO-B-020712-01
DO.0250,M,G7,LGDO-M-02C,6/23/2011,2/7/2012,229,Bld-7 33wks,29.28,100,417.75,381.53,65,15,130,JDO-B-020712-01
DO.0251,M,G7,LGDO-M-03,6/22/2011,8/6/2012,411,Bld-7 59wks,36.7,133,0,282.478,65,15,100,
DO.0251,M,G7,LGDO-M-03,6/22/2011,2/5/2013,594,Bld-7 85wks,30.4,86,548.991,257.376,65,15,30,
DO.0251,M,G7,LGDO-M-03,6/22/2011,2/7/2012,230,Bld-7 33wks,36.13,120,387.87,381.53,65,15,90,JDO-B-020712-01
DO.0252,M,G7,LGDO-M-03,6/24/2011,2/7/2012,228,Bld-7 33wks,44.76,133,441.74,381.53,65,15,80,JDO-B-020712-01
DO.0253,M,G7,LGDO-M-03,6/22/2011,8/6/2012,411,Bld-7 59wks,46.75,136,525.521,282.478,65,15,65,
DO.0253,M,G7,LGDO-M-03,6/22/2011,2/7/2012,230,Bld-7 33wks,50.38,145,354.75,381.53,65,15,75,JDO-B-020712-01
DO.0254,M,G7,LGDO-M-03,6/24/2011,8/6/2012,409,Bld-7 59wks,52.48,84,400.155,282.478,65,15,100,
DO.0254,M,G7,LGDO-M-03,6/24/2011,2/5/2013,592,Bld-7 85wks,60.16,128,545.411,257.376,65,15,75,
DO.0254,M,G7,LGDO-M-03,6/24/2011,2/7/2012,228,Bld-7 33wks,50.45,176,246.41,381.53,65,15,75,JDO-B-020712-01
DO.0255,M,G7,LGDO-M-03,6/24/2011,8/6/2012,409,Bld-7 59wks,34.92,143,451.692,282.478,65,15,90,
DO.0255,M,G7,LGDO-M-03,6/24/2011,2/5/2013,592,Bld-7 85wks,33.56,121,406.057,257.376,65,15,70,
DO.0255,M,G7,LGDO-M-03,6/24/2011,2/7/2012,228,Bld-7 33wks,33.23,145,349.88,381.53,65,15,100,JDO-B-020712-01
DO.0256,M,G7,LGDO-M-04A,6/21/2011,8/6/2012,412,Bld-7 59wks,42.36,113,592.427,282.478,65,15,80,
DO.0256,M,G7,LGDO-M-04A,6/21/2011,2/5/2013,595,Bld-7 85wks,40.36,113,712.948,257.376,65,15,75,
DO.0256,M,G7,LGDO-M-04A,6/21/2011,2/7/2012,231,Bld-7 33wks,40.94,125,410.75,381.53,65,15,100,JDO-B-020712-01
DO.0257,M,G7,LGDO-M-04,6/20/2011,8/6/2012,413,Bld-7 59wks,60.32,106,563.472,282.478,65,15,70,
DO.0257,M,G7,LGDO-M-04,6/20/2011,2/5/2013,596,Bld-7 85wks,63.83,96,671.297,257.376,65,15,75,
DO.0257,M,G7,LGDO-M-04,6/20/2011,2/7/2012,232,Bld-7 33wks,56.95,126,472.3,381.53,65,15,75,JDO-B-020712-01
DO.0258,M,G7,LGDO-M-04,6/24/2011,8/6/2012,409,Bld-7 59wks,35.13,152,479.315,282.478,65,15,70,
DO.0258,M,G7,LGDO-M-04,6/24/2011,2/5/2013,592,Bld-7 85wks,36.3,142,678.155,257.376,65,15,75,
DO.0258,M,G7,LGDO-M-04,6/24/2011,2/7/2012,228,Bld-7 33wks,32.61,141,450.56,381.53,65,15,60,JDO-B-020712-01
DO.0259,M,G7,LGDO-M-04,6/19/2011,8/6/2012,414,Bld-7 59wks,34.7,126,504.593,282.478,65,15,110,
DO.0259,M,G7,LGDO-M-04,6/19/2011,2/5/2013,597,Bld-7 85wks,36.73,177,598.883,257.376,65,15,85,
DO.0259,M,G7,LGDO-M-04,6/19/2011,2/7/2012,233,Bld-7 33wks,32.31,127,355.65,381.53,65,15,110,JDO-B-020712-01
DO.0260,M,G7,LGDO-M-04,6/20/2011,8/6/2012,413,Bld-7 59wks,46.42,178,650.818,282.478,65,15,120,
DO.0260,M,G7,LGDO-M-04,6/20/2011,2/5/2013,596,Bld-7 85wks,35.72,86,561.841,254.28,65,15,85,
DO.0260,M,G7,LGDO-M-04,6/20/2011,2/7/2012,232,Bld-7 33wks,44.91,234,463.19,381.53,65,15,120,JDO-B-020712-01
DO.0261,M,G7,LGDO-M-05,6/24/2011,8/6/2012,409,Bld-7 59wks,51.8,128,592.903,282.478,65,15,120,
DO.0261,M,G7,LGDO-M-05,6/24/2011,2/5/2013,592,Bld-7 85wks,45.04,130,619.188,254.28,65,15,75,
DO.0261,M,G7,LGDO-M-05,6/24/2011,2/7/2012,228,Bld-7 33wks,46.41,159,412.22,381.53,65,15,100,JDO-B-020712-01
DO.0262,M,G7,LGDO-M-05,6/22/2011,2/7/2012,230,Bld-7 33wks,50.72,110,433.87,381.53,65,15,75,JDO-B-020712-01
DO.0263,M,G7,LGDO-M-05,6/24/2011,8/6/2012,409,Bld-7 59wks,29.29,106,532.683,282.478,65,15,100,
DO.0263,M,G7,LGDO-M-05,6/24/2011,2/5/2013,592,Bld-7 85wks,27.53,90,608.070,254.28,65,15,45,
DO.0263,M,G7,LGDO-M-05,6/24/2011,2/7/2012,228,Bld-7 33wks,33.92,170,455.45,381.53,65,15,90,JDO-B-020712-01
DO.0264,M,G7,LGDO-M-05A,6/24/2011,8/6/2012,409,Bld-7 59wks,30.76,71,444.044,282.478,65,15,100,
DO.0264,M,G7,LGDO-M-05A,6/24/2011,2/14/2012,235,Bld-7 33wks,31.46,109,398.89,394.11,35,15,110,JDO-B-021412-01
DO.0265,M,G7,LGDO-M-05,6/23/2011,8/6/2012,410,Bld-7 59wks,37.45,102,753.131,282.478,65,15,130,
DO.0265,M,G7,LGDO-M-05,6/23/2011,2/7/2012,229,Bld-7 33wks,44.14,139,398.89,394.11,65,15,100,JDO-B-020712-01
DO.0266,M,G7,LGDO-M-06,6/23/2011,8/6/2012,410,Bld-7 59wks,35.49,119,557.918,282.478,65,15,100,
DO.0266,M,G7,LGDO-M-06,6/23/2011,2/5/2013,593,Bld-7 85wks,36.13,153,641.321,254.28,65,15,70,
DO.0266,M,G7,LGDO-M-06,6/23/2011,2/7/2012,229,Bld-7 33wks,41.11,140,553.52,381.53,65,15,130,JDO-B-020712-01
DO.0267,M,G7,LGDO-M-06A,6/22/2011,2/7/2012,230,Bld-7 33wks,24.62,135,440.53,381.53,65,15,70,JDO-B-020712-01
DO.0268,M,G7,LGDO-M-06,6/22/2011,8/6/2012,411,Bld-7 59wks,37.41,157,640.382,282.478,65,15,130,
DO.0268,M,G7,LGDO-M-06,6/22/2011,2/7/2012,230,Bld-7 33wks,38.45,142,254.01,381.53,65,15,120,JDO-B-020712-01
DO.0269,M,G7,LGDO-M-06B,6/22/2011,8/6/2012,411,Bld-7 59wks,43.57,139,461.736,282.478,65,15,90,
DO.0269,M,G7,LGDO-M-06B,6/22/2011,2/5/2013,594,Bld-7 85wks,50.97,127,482.073,254.28,65,15,70,
DO.0269,M,G7,LGDO-M-06B,6/22/2011,2/7/2012,230,Bld-7 33wks,44.3,157,377.44,394.11,65,15,100,JDO-B-020712-01
DO.0270,M,G7,LGDO-M-06C,6/23/2011,8/6/2012,410,Bld-7 59wks,44.98,105,544.966,282.478,65,15,100,
DO.0270,M,G7,LGDO-M-06C,6/23/2011,2/5/2013,593,Bld-7 85wks,44.66,105,674.417,254.28,65,15,75,
DO.0270,M,G7,LGDO-M-06C,6/23/2011,2/7/2012,229,Bld-7 33wks,42.79,124,500.7,394.11,65,15,90,JDO-B-020712-01
DO.0271,M,G7,LGDO-M-07,6/29/2011,6/24/2012,361,Bld-7 59wks,35.4,156,779.406,377.734,65,15,120,
DO.0271,M,G7,LGDO-M-07,6/29/2011,2/12/2013,594,Bld-7 85wks,33.29,143,803.851,254.28,65,15,75,
DO.0271,M,G7,LGDO-M-07,6/29/2011,2/14/2012,230,Bld-7 33wks,39.94,128,399.15,394.11,35,15,80,JDO-B-021412-01
DO.0272,M,G7,LGDO-M-07,6/30/2011,2/21/2012,236,Bld-7 33wks,40.14,130,437.78,384.94,65,15,100,JDO-B-022112-01
DO.0272,M,G7,LGDO-M-07,6/30/2011,6/24/2012,360,Bld-7 59wks,40.52,112,860.278,377.734,65,15,120,
DO.0272,M,G7,LGDO-M-07,6/30/2011,2/12/2013,593,Bld-7 85wks,38.82,125,825.521,254.28,65,15,130,
DO.0273,M,G7,LGDO-M-07,6/30/2011,2/21/2012,236,Bld-7 33wks,37.03,143,384.93,384.94,65,15,120,JDO-B-022112-01
DO.0273,M,G7,LGDO-M-07,6/30/2011,6/24/2012,360,Bld-7 59wks,41.21,147,626.595,377.734,65,15,120,
DO.0273,M,G7,LGDO-M-07,6/30/2011,2/12/2013,593,Bld-7 85wks,42.79,127,578.419,254.28,65,15,75,
DO.0274,M,G7,LGDO-M-07,6/30/2011,2/21/2012,236,Bld-7 33wks,34.47,135,549.19,384.94,65,15,140,JDO-B-022112-01
DO.0274,M,G7,LGDO-M-07,6/30/2011,6/24/2012,360,Bld-7 59wks,36.29,114,776.422,377.734,65,15,80,
DO.0274,M,G7,LGDO-M-07,6/30/2011,2/12/2013,593,Bld-7 85wks,37.1,124,634.196,254.28,65,15,60,
DO.0275,M,G7,LGDO-M-07,6/30/2011,2/21/2012,236,Bld-7 33wks,35.7,162,431.04,384.94,65,15,130,JDO-B-022112-01
DO.0275,M,G7,LGDO-M-07,6/30/2011,6/24/2012,360,Bld-7 59wks,32.59,126,756.054,377.734,65,15,120,
DO.0275,M,G7,LGDO-M-07,6/30/2011,2/12/2013,593,Bld-7 85wks,35.23,169,853.649,254.28,65,15,90,
DO.0276,M,G7,LGDO-M-08,6/29/2011,6/24/2012,361,Bld-7 59wks,44.35,126,1041.132,377.734,65,15,120,
DO.0276,M,G7,LGDO-M-08,6/29/2011,2/12/2013,594,Bld-7 85wks,30.38,111,1414.792,254.28,65,15,85,
DO.0276,M,G7,LGDO-M-08,6/29/2011,2/14/2012,230,Bld-7 33wks,44.81,140,609.24,394.11,35,15,80,JDO-B-021412-01
DO.0277,M,G7,LGDO-M-08,6/30/2011,2/21/2012,236,Bld-7 33wks,45.97,149,570.15,384.94,65,15,90,JDO-B-022112-01
DO.0277,M,G7,LGDO-M-08,6/30/2011,6/24/2012,360,Bld-7 59wks,43.57,126,994.208,377.734,65,15,90,
DO.0277,M,G7,LGDO-M-08,6/30/2011,2/12/2013,593,Bld-7 85wks,44.61,131,734.658,254.28,65,15,90,
DO.0278,M,G7,LGDO-M-08,6/30/2011,2/21/2012,236,Bld-7 33wks,42.77,217,497.27,384.94,65,15,110,JDO-B-022112-01
DO.0278,M,G7,LGDO-M-08,6/30/2011,6/24/2012,360,Bld-7 59wks,44.25,140,723.073,377.734,65,15,100,
DO.0278,M,G7,LGDO-M-08,6/30/2011,2/12/2013,593,Bld-7 85wks,43.27,118,582.190,254.28,65,15,100,
DO.0279,M,G7,LGDO-M-08,7/1/2011,2/21/2012,235,Bld-7 33wks,45.69,173,367.74,384.94,65,15,80,JDO-B-022112-01
DO.0279,M,G7,LGDO-M-08,7/1/2011,6/24/2012,359,Bld-7 59wks,43.17,142,796.632,377.734,65,15,100,
DO.0279,M,G7,LGDO-M-08,7/1/2011,2/12/2013,592,Bld-7 85wks,37.77,127,509.827,254.28,65,15,65,
DO.0280,M,G7,LGDO-M-08,6/30/2011,2/21/2012,236,Bld-7 33wks,38.92,170,477.4,384.94,65,15,130,JDO-B-022112-01
DO.0280,M,G7,LGDO-M-08,6/30/2011,6/24/2012,360,Bld-7 59wks,43.09,152,844.602,377.734,65,15,80,
